month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
202011,92688,"rancho santa margarita, ca",1443,3775,-514,-357,62.014424,91.17377699763412,32.85507135770434,25.5,0.59375,9.5,-0.43333333333333335,-19.5,-31,-0.0647139858304907,0.7750067907103084,0.8146,515000,-0.05504587155963303,-0.11053540587219346,1.4746,1,4,92688
202012,92688,"rancho santa margarita, ca",1443,1205,2570,1140,79.531592,96.78137108221122,62.28181225304025,17,-0.33333333333333337,-8.5,-0.7094017094017093,-41.5,-47,0.7278457562381355,1.2495561515506366,1.3145,540950,0.05038834951456317,-0.0983415284607051,1.5863,1,4,92688
202101,92688,"rancho santa margarita, ca",1443,788,417,-12,83.129645,98.33729216152018,67.92199831430543,7,-0.5882352941176471,-10,-0.7941176470588236,-27,-64,0.701701113396676,1.141913727694253,1.4556,584995,0.08142157315833254,-0.0822888069652522,1.7211,1,4,92688
202102,92688,"rancho santa margarita, ca",1443,1550,-762,-255,77.551658,97.59775008788719,57.505566188820744,7,0,0,-0.5625,-9,-56.5,-0.04087263517402817,1.3580001498389231,1.1797,592500,0.01282916948008106,-0.05937450388950627,1.7038,0,4,92688
202103,92688,"rancho santa margarita, ca",1443,2019,-469,134,73.537903,97.37037181537981,49.70543482501658,4.5,-0.3571428571428571,-2.5,-0.7906976744186046,-17,-43.5,-0.06211423279587902,1.8578349423097142,1.037,649200,0.09569620253164568,-0.022215528277731766,1.8203,1,4,92688
202104,92688,"rancho santa margarita, ca",1443,2537,-518,-359,68.272787,93.61055951407545,42.93501537982323,9.5,1.1111111111111112,5,-0.5681818181818181,-12.5,-30.5,-0.09928676553832227,1.4520112388985056,0.9361,659000,0.01509550215650024,0.06980519480519476,1.7709,0,4,92688
202105,92688,"rancho santa margarita, ca",1443,4248,-1711,-1427,57.224735,82.6522005827327,31.797270357307163,19,1,9.5,-0.24,-6,-18,-0.22116493656286051,0.8436410618951267,0.7812,649900,-0.013808801213960553,0.0619281045751634,1.7107,0,4,92688
202106,92688,"rancho santa margarita, ca",1443,5914,-1666,-3204,49.412263,71.66531776313253,27.15920915712799,25.5,0.3421052631578947,6.5,0.18604651162790709,4,-10,-0.19376848828903626,0.34303997523441754,0.7238,719000,0.1063240498538236,0.1596774193548387,1.8675,0,4,92688
202107,92688,"rancho santa margarita, ca",1443,3822,2092,-804,58.705154,85.1664639708118,32.24384311340833,19.5,-0.23529411764705888,-6,0.08333333333333326,1.5,-17,0.037201943169790086,0.41088808427566104,0.8315,730000,0.015299026425591,0.20661356465052005,1.8961,0,4,92688
202108,92688,"rancho santa margarita, ca",1443,4404,-582,-1044,55.584944,83.41832851271121,27.751560359263205,23,0.17948717948717952,3.5,-0.07999999999999996,-2,-14.5,-0.15470436650334252,0.06489196511166906,0.7772,767449,0.0512999999999999,0.28121702838063434,2.0171,0,4,92688
